REGISTER,ISBN,TITLE,VOLUME,PRINTING,EDITION,LANGUAGE,COPIES,MEDIA_CODE,TYPE_CODE,DEWEY_NO,AUTHOR_CODE,TITLE_CODE,YEAR_PUB,CITY_PUB,PUB_NAME,PHYS_DESCRIPTION,INDEX_,BIBLIOGRAPHY,LOCATION_CODE,SPEC_LOCATION,PRICE,FUND_CODE,FUND_NOTE,ACCEPT_DATE,DATA_ENTRY,OPERATOR_CODE
 000200182,979-518-69,Kamus Manajemen Sumber Daya Manusia Dan Perilaku Organisasi,,1,,Indonesia,1,MD001,REF,351.1,TUN,k,1997,Jakarta,Rineka Cipta,"viii,181hlm.;ilus.;21 cm",,,SMU4,BRA001,$0.00 ,PB,,11/5/2004,11/5/2004,OP001
000200184,979-526-22,Kamus Asuransi,,1,,Indonesia,1,MD001,REF,368,ALI,k,1996,Jakarta,Bumi Aksara,"vii,356hlm.;ilus.;23 cm",,,SMU4,BRA001,$0.00 ,PB,"
",12/9/2004,12/9/2004,OP001
010200186,979-416-65,Kamus Istilah Aneka Hukum,,1,,Indonesia,1,MD001,REF,340.014,KAN,k,2000,Jakarta,Pustaka Sinar Harapan,"x,402 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,"
",12/28/2004,12/28/2004,OP001
200200194,979-518-65,Kamus Fisika Atom,,1,,Indonesia,1,MD001,REF,339.7,PRA,k,1996,Jakarta,Rineka Cipta,249 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,PB,"
",12/29/2004,12/29/2004,OP000
000200183,979-459-05,Kamus Konservasi Sumber Daya Alam (dilengkapi dengan daftar padanan kata Inggris-Indonesia),,2,,Indonesia,1,MD001,REF,320.5,DEW,k,1995,Jakarta,Rineka Cipta,"viii,158hlm.; ilus.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,11/5/2004,11/5/2004,OP001
000200181,979-553-37,"Kamus Dunia Ketiga: negara, organisasi, teori, definisi, tokoh",,1,,Indonesia,1,MD001,REF,320.17,NOH,k,1994,Jakarta,Grasindo,"xxii,876hlm.; iluis.; 22 cm",,,SMU4,BRA001,$0.00 ,PB,,11/5/2004,11/5/2004,OP001
000200185,,Kamus Ilmiah populer,,,,Indonesia,1,MD001,REF,403,PAR,k,1994,Surabaya,Arloka,791hlm.;ilus.;20cm,,hlm.: 792,SMU4,BRA001,$0.00 ,PB,,12/9/2004,12/9/2004,OP001
940200187,979-537-21,Kamus bergambar mikroelektronika dan mikrokomputer,,1,,Indonesia,1,MD001,REF,621,HOL,k,1993,Jakarta,Elex Media Komputindo,"v, 194 hlm.; ilus.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,,12/28/2004,12/28/2004,OP001
930200188,979-518-25,Kamus Hukum,,1,,Indonesia,1,MD001,REF,340,SUD,k,1992,Jakarta,Rineka Cipta,"vii,620 hlm.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,,12/28/2004,12/28/2004,OP001
980200189,979-511-93,Kamus IPA,,1,,Indonesia,1,MD001,REF,500.3,HAR,k,1994,Jakarta,Gramedia Pustaka Utama,"LXXXIII, 243 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,12/28/2004,12/28/2004,OP001
990200190,,Kamus lengkap Ekonomi,,2,,English,1,MD001,REF,330,PAS,c,1999,Jakarta,Erlangga,700hlm.; 31 cm,,,SMU4,BRA001,$0.00 ,PB,,12/28/2004,12/28/2004,OP001
940200191,,Kamus Ekonomi :Inggris-Indonesia,,10,9,English,1,MD001,REF,330,WIN,k,1986,Bandung,Alumni,"508 hlm.; ilus.,tab.; 21cm",,,SMU4,BRA001,$0.00 ,PB,"
",12/28/2004,12/28/2004,OP001
990200192,,Kamus Lengkap Fisika,,2,,English,1,MD001,REF,530,ISA,k,1999,Jakarta,Erlangga,"481 hlm.; ilus., tab.; 19 cm",,,SMU4,BRA001,$0.00 ,HD,,12/28/2004,12/28/2004,OP001
900200193,,Kamus Geografi,,2,,English,2,MD001,REF,910,MAR,k,1984,Jakarta,Ghalia Indonesia,"176 hlm.; ilus.,tab.; 21cm",,,SMU4,BRA001,$0.00 ,PB,"
",12/29/2004,12/29/2004,OP000
910200196,979-407-20,Kamus Fisika : Bahang dan Termodinamika,,1,1,Indonesia,4,MD001,REF,530.3,WIL,k,1989,Jakarta,Balai Pustaka,"viii,165 hlm.; 21 cm",,Hlm. : 127-128,SMU4,BRA001,$0.00 ,HD,"
",12/30/2004,12/30/2004,OP001
910200200,979-407-20,Kamus Fisika : Mekanika,,2,2,Indonesia,4,MD001,REF,530.3,WIL,k,1991,Jakarta,Balai Pustaka,"viii,211 hlm.; 21 cm",,Hlm.: 167,SMU4,BRA001,$0.00 ,HD,"
",12/30/2004,12/30/2004,OP001
040200206,,Kamus Mikroprosesor dan Komputer,,2,,English,1,MD001,REF,004,LEV,k,1989,Semarang,Dahara Prize,"290 hlm.;ilus.,tab.; 21 cm",,,SMU4,BRA001,$0.00 ,HD,,12/30/2004,12/30/2004,OP001
900200207,,"Kamus Praktis (Jerman-Indonesia, Indonesia-Jerman)",,2,,Other,2,MD001,REF,430,SUR,k,1989,Surabaya,indah,343 hlm.; 14 cm,,,SMU4,BRA001,$0.00 ,HD,,12/30/2004,12/30/2004,OP001
930200205,,Kamus Fisika,,,,English,1,MD001,REF,539,BES,k,1987,Bandung,Pionir Jaya,"vi, 297 hlm.; ilus.,tab.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,12/30/2004,12/30/2004,OP001
940200211,,Kamus Politik serta penjelasan,,,,English,1,MD001,REF,320,END,k,1979,Surabaya,Study Group,338 hlm.; 14 cm,,,SMU4,BRA001,$0.00 ,HD,,12/30/2004,12/30/2004,OP001
940200209,,Kamus Kesehatan I,1,1,,English,1,MD001,REF,610,PAT,k,?,Malang,Patco,43 hlm.;15 cm,,,SMU4,BRA001,$0.00 ,HD,,12/30/2004,12/30/2004,OP001
940200210,,Kamus Kesehatan II,2,1,,English,1,MD001,REF,610,PAT,k,?,Malang,Patco,52 hlm.; 15 cm,,,SMU4,BRA001,$0.00 ,HD,,12/30/2004,12/30/2004,OP001
930200214,,Kamus Istilah Kimia : Inggeris Indonesia,,1,,English,1,MD001,REF,540,SUN,k,1990,Jakarta,Gaya Media Pratama,405 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,PB,"
",12/31/2004,12/31/2004,OP000
950200212,979-8391-2,Kamus Istilah Perdagangan,,1,,English,1,MD001,REF,380.103,IND,k,1994,Jakarta,Pustaka LP3ES,"xvi, 120hlm.; 23 cm",,Hlm. 121-134,SMU4,BRA001,$0.00 ,PB,,12/31/2004,12/31/2004,OP000
890200215,979-428-02,Kamus Kedokteran : arti dan keterangan istilah,,14,,English,2,MD001,REF,610,RAM,k,1989,Jakarta,Djambatan,"viii,315 hlm.; ilus.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,12/31/2004,12/31/2004,OP000
930200218,979-511-28,Kamus Perancis - Indonesia,,1,,Other,2,MD001,REF,443.13,ARI,K,1991,Jakarta,Gramedia,"xvi, 1184 hlm.; 25 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/3/2005,1/3/2005,OP001
940200220,,Kamus Biologi dilengkapi dengan gambar,,,,Other,1,MD001,REF,574,TAR,k,1991,Bandung,M2S,307 hlm.; ilus.;21 cm,,,SMU4,BRA001,$0.00 ,PB,,1/3/2005,1/3/2005,OP001
000200223,,Kamus Marketing,,1,,English,1,MD001,REF,658.81,HAR,k,1995,Jakarta,Bumi aksara,"vii,223 hlm.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/4/2005,1/4/2005,OP001
890200213,979-408-04,"Kamus Teknik : empat bahasa (Belanda, Inggeris, Jerman, Indonesia)",,9,,Other,1,MD001,REF,620.11,ANW,k,1988,Jakarta,Pradya Paramita,600 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,PB,,12/31/2004,12/31/2004,OP000
940200219,,Kamus Lengkap Biologi,,6,,Other,1,MD001,REF,574,SUN,k,1993,Jakarta,Gaya Media Pratama,"vi, 508 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,1/3/2005,1/3/2005,OP001
000200221,979-518-66,"Kamus Biologi : Reproduksi, Genetika Evolusi dan Fisiologi",,1,,Indonesia,1,MD001,REF,574,RIF,k,1996,Jakarta,Rineka Cipta,"xii,341 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,1/3/2005,1/3/2005,OP001
000200222,979-518-55,Kamus Agama Islam,,1,,Indonesia,1,MD001,REF,2X0,SUD,k,1993,Jakarta,Rineka Cipta,240 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,PB,,1/3/2005,1/3/2005,OP001
000200224,979-518-70,Kamus Konseling,,1,,English,1,MD001,REF,371.4,SUD,k,1997,Jakarta,Rineka Cipta,"vi,242hlm.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
890200225,,Kamus Kimia : Kimia Umum,,1,,English,1,MD001,REF,540,PUD,k,1988,Jakarta,Departemen Pendidikan Dan Kebudayaan,"vii, 297 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
980200226,979-518-74,Kamus Kehutanan,,1,,English,1,MD001,REF,634.9,ZAI,k,1998,Jakarta,Rineka Cipta,"vii,197 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
950200227,,Kamus Akuntansi,,5,2,English,1,MD001,REF,657,EST,k,1992,Jakarta,Erlangga,"vi,154 hlm.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
990200228,979-95669-,Kamus Kontemporer : Arab - Indonesia,,2,,Other,1,MD001,REF,T5-927,ALI,k,1997,Yogyakarta,Ali Maksum,"xvi, 2053 hlm.; 22 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
030200229,979-672-99,Kamus Basa Jawa (Bausastra Jawa),,2,,Other,1,MD001,REF,419,WID,k,2002,Yogyakarta,Kanisius,"xiv, 885 hlm.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
030200230,,Kamus Arab - Indonesia,,1,,Other,2,MD001,REF,492.7,YUN,k,1989,Jakarta,Hidakarya Agung,"iv, 510 hlm.; 20 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
030200232,979-413-48,kamus Peribahasa Jawa : dengan penjelasan kata-kata dan penertiannya,,8,,Other,1,MD001,REF,T2 398 -5982,DAR,k,1999,Yogyakarta,Kanisius,199 hlm.; 19 cm,Hlm. : 200 - 21,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
040200233,,Kamus dunia komputer dan internet : bekal untuk menelusuri dunia canggih menguasai teknologi informasi,,1,,English,1,MD001,REF,004,BUR,k,2003,Surabaya,Indah,"ii, 537 hlm.; 19 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
050200234,,Kamus Indonesia - Arab,,,,Other,1,MD001,REF,492.7,BEN,k,1989,Jakarta,Bentara Antar Asia,"viii, 344 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
990200235,979-407-81,Glosarium Fisika,,2,,English,5,MD001,REF,530,WIL,g,1999,Jakarta,Balai Pustaka,"xi, 423 hlm.; 23 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
050200240,,Kamus Indonesia Ketjik,,5,,Indonesia,6,MD001,REF,499,HAR,k,1954,Jakarta,iboco,"v,413 hlm.; 19 cm",,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
840200247,,Woordenboek Bahasa Indonesia - Nederlands,,,,Other,11,MD001,REF,439,PER,w,1950,Jakarta,J.B. Wolters - Groningen,"xii, 317 hlm.; 20 cm",,,SMU4,BRA001,$0.00 ,HD,,1/4/2005,1/4/2005,OP001
830200258,,Kamus Kedokteran,,9,,English,1,MD001,REF,610,RAM,k,1982,Jakarta,Djambatan,233 hlm.; 18 cm,,,SMU4,BRA001,$0.00 ,HD,,1/4/2005,1/4/2005,OP001
990200259,979-421-37,Kamus Sosiologi,,4,,English,4,MD001,REF,304.5,SOE,k,1999,Jakarta,Rajagrafindo Persada,"xxiv, 485hlm.; 20 cm",,,SMU4,BRA001,$0.00 ,HD,,1/4/2005,1/4/2005,OP001
000200263,979-8276-8,"Kamus Perancis - Indonesia , Indonesia - Perancis",,,,Other,1,MD001,REF,T2 -44,ICH,k,?,Jakarta,Ichtiar Baru Ban Hoeve,429 hlm.; 13 cm,,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
000200264,979-8276-8,"Kamus Belanda - Indonesia, Indonesia - Belanda",,,,Other,1,MD001,REF,T2 -496,ICH,k,?,Jakarta,Ichtiar Baru Van Hoeve,481 hlm.; 13 cm,,,SMU4,BRA001,$0.00 ,PB,,1/4/2005,1/4/2005,OP001
050200276,,Kamus Inggris - Indonesia,,27,,English,1,MD001,REF,432.1,ECH,k,2003,Jakarta,Gramedia,"xviii, 660 hlm.; 24 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/5/2005,1/5/2005,OP001
050200277,979-403-75,Kamus Indonesia - Inggris,,6,3,English,1,MD001,REF,432.1,ECH,k,1998,Jakarta,Gramedia,"xxi, 618 hlm.; 24 cm",,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
840200265,,Kamus Umum : Perancis-Indonesia,,1,,English,12,MD001,REF,440,WOU,k,1976,Bandung,Shinta Dharma,"xii, 473 hlm.; 20 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/5/2005,1/5/2005,OP001
900200278,,Kamus Dasar Perancis - Indonesia,,2,,Other,1,MD001,REF,440,SOE,k,1983,Jakarta,Dunia Pustaka Jaya,"xvii, 369 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
050200280,979-95136-,Kamus Perdagangan Dwibahasa Prancis-Indonesia,,1,,Other,1,MD001,REF,440,WOJ,k,1996,Jakarta,Jaya Utama,288 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
900200281,,Kamus Umum : Indonesia - Perancis,,1,,Other,1,MD001,REF,440,LAB,k,1985,Jakarta,Gramedia,"xxiii, 934 hlm.; 25 cm",,,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
840200282,,Word Wonder Dictionary,,,,English,1,MD001,REF,423,WHI,w,1967,London,"Holt, Rinehart and Winston Inc",377 hlm.; ilus.; 24 cm,,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
860200284,,Facts About Germany,,,3,English,1,MD001,REF,430,ROM,f,1981,Germany,Lexikothek Verlag,405 hlm.; ilus.; 18 cm,Hlm.: 408-415,Hlm.: 406-407,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
860200283,,Kamus Istilah Ilmu dan Teknologi : Inggris-Indonesia ;Indonesia-Inggris,,3,,English,1,MD001,REF,503,JOH,k,1985,Jakarta,Indira,"iii, 406 hlm.; 20 cm",,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
840200285,, Everyday Handbook : Dictionary of American Politics,,4,,English,1,MD001,REF,423,SMI,e,1955,New York,Barnes and Noble Inc.,"x, 437 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
890200288,,Kamus/Worterbuch Indonesia Jerman; Indonesisch Deutsch,,4,,Other,1,MD001,REF,430,AET,k,1979,Jakarta,Erlangga,195 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
830200286,,Kamus Pemakaian Inggris Indonesia Dalam Sosiologi,,,,English,2,MD001,REF,420,KAR,k,1980,Jakarta,Bhratara Karya Aksara,"xii, 141 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
840200289,,The new Information Please Almanac Atlas and Yearbook 1966,,18,20,English,1,MD001,REF,912,GOL,i,1966,New York,Simon and Schuster associates,928 hlm.; tab.; 20 cm,Hlm.: 899-928,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
940200291,,Kamus Kimia : Kimia Organik,,1,,Indonesia,6,MD001,REF,547.03,AMI,k,1993,Jakarta,Departemen Pendidikan dan Kebudayaan,"viii, 324 hlm.; 21 cm",,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
740200290,,Kamus Bahasa Djerman : Djerman-Indonesia ; Indonesia-Djerman,,2,,Other,1,MD001,REF,433,SIT,k,1952,Jakarta,Medanse Drukkerii,310 hlm.; 24 cm,,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
890200297,979-407-21,"kamus Biologi : Anatomi, Morfologi, Taksonomi botani",,2,2,Indonesia,3,MD001,REF,574.3,RIF,k,1991,Jakarta,Balai Pustaka,"viii, 158 hlm.; 21 cm",,Hlm.: 113,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
890200300,979-407-20,Kamus Kimia : Biokimia,,1,1,Indonesia,4,MD001,REF,540.3,PUD,k,1989,Jakarta,Balai Pustaka,"vii, 294 hlm.; 21 cm",,Hlm.; 232,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
840100362,,Grolier Universal Encyclopedia 7: E   Fatima,7,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"272 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
910100385,,Ensiklopedi Indonesia 1: A    Cer,,,,Indonesia,2,MD001,REF,031,SHA,e,1980,Jakarta,Ichtiar Baru - Van Hoeve,"606 hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,HD,"
",1/7/2005,1/7/2005,OP000
920100401,,Ensiklopedi Indonesia 1 : A    CER,1,,Khusus,Indonesia,2,MD001,REF,031,SHA,e,1991,Jakarta,Ichtiar Baru - Van Hoeve,"606 hlm.; ilus.,tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,,1/7/2005,1/7/2005,OP001
860100304,,30 Tahun Indonesia Merdeka : 1945-1949,1,6,,Indonesia,8,MD001,REF,T2 -598,KAR,t,1985,Jakarta,Citra Lamtoro Gung Persada,254 hlm.; ilus.; 26 cm,Hlm.: 255-256,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
860100312,,30 Tahun Indonesia Merdeka : 1950-1964,2,6,,Indonesia,9,MD001,REF,T2 -598,KAR,t,1985,Jakarta,Citra Lamtoro Gung Persada,252 hlm.; ilus.; 26 cm,Hlm.: 253-255,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
900100339,,Sejarah Nasional Indonesia I,1,5,4,Indonesia,4,MD001,REF,959.8,DJO,s,1984,Jakarta,Balai Pustaka,"xxxi, 328 hlm.; ilus.,tab.; 23 cm",Hlm.; 459-495,Hlm.; 329-369,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
860100321,,30 Tahun Indonesia Merdeka : 1965-1973,3,6,,Indonesia,9,MD001,REF,T2 -598,KAR,t,1985,Jakarta,Citra Lamtoro Gung Persada,268 hlm.; ilus.; 26 cm,Hlm.: 269-271,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
860100330,,30 Tahun Indonesia Merdeka : 1974-1975,4,6,,Indonesia,9,MD001,REF,T2 -598,KAR,t,1985,Jakarta,Citra Lamtoro Gung Persada,252hlm.; ilus.; 26 cm,Hlm.: 253,,SMU4,BRA001,$0.00 ,HD,,1/5/2005,1/5/2005,OP001
910100343,,Sejarah Nasional Indonesia II,2,6,4,Indonesia,4,MD001,.,900,DJO,s,1990,Jakarta,Balai Pustaka,"xxiv, 459 hlm.; ilus.; 23 cm",Hlm.: 533-553,Hlm.: 461-494,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
840100356,,Grolier Universal Encyclopedia 1 : A  Aquileia,1,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"xxxi, 256 hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
840100357,,Grolier Universal Encyclopedia 2: Aquinas    Baroque Art,2,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"290 hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
840100358,,Grolier Universal Encyclopedia 3: Baroque Music    Bright,3,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"272 hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
840100359,,Grolier Universal Encyclopedia 4: Brighton   Chaucer,4,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"306 hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
910100347,,Sejarah Nasional Indonesia III,3,6,4,Indonesia,2,MD001,REF,900,DJO,s,1990,Jakarta,Balai Pustaka,"xv, 334 hlm.; ilus.; 23 cm",Hlm.: 365-385,Hlm.: 345-352,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
910100350,,Sejarah Nasional Indonesia IV,4,6,4,Indonesia,4,MD001,REF,900,DJO,s,1990,Jakarta,Balai Pustaka,"xxiii, 335 hlm.; ilus.; 23 cm",Hlm.: 379-389,Hlm.: 357-370,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
910100354,,Sejarah Nasional Indonesia VI,6,6,4,Indonesia,3,MD001,REF,900,DJO,s,1990,Jakarta,Balai Pustaka,"xxviii, 523 hlm.; ilus.; 23 cm",Hlm.: 603-617,Hlm.: 525-559,SMU4,BRA001,$0.00 ,PB,,1/5/2005,1/5/2005,OP001
840100360,,Grolier Universal Encyclopedia 5: Chautauqua    Coppee,5,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"288 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100361,,Grolier Universal Encyclopedia 6: Copper   Dzungaria,6,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"290 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100363,,Grolier Universal Encyclopedia 8: Fatimid    Ghana,8,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"306 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
000100414,0-8160-146,Kepemimpinan,2,4,,Indonesia,1,MD001,REF,031,TIM,m,1999,Jakarta,Gramedia,"xiv, 411 hlm.; ilus.,tab.; 24 cm",Hlm.: 412-415,Hlm.: 416-421,SMU4,BRA001,$0.00 ,PB,,1/7/2005,1/7/2005,OP000
000100417,979-537-08,Kreativitas,5,4,,Indonesia,1,MD001,REF,031,CIK,k,1999,Jakarta,Gramedia,"xvii,445 hlm.; ilus.,tab.; 24 cm",Hlm.: 446-449,Hlm.: 450-453,SMU4,BRA001,$0.00 ,PB,,1/7/2005,1/7/2005,OP000
000100418,979-537-04,Kinerja,6,4,,Indonesia,1,MD001,REF,031,CIK,k,1999,Jakarta,Gramedia,"xiv,428 hlm.; ilus.,tab.; 24 cm",Hlm.: 429-435,Hlm.: 436-438,SMU4,BRA001,$0.00 ,PB,,1/7/2005,1/7/2005,OP000
840100364,,Grolier Universal Encyclopedia 9: Ghats   Humboldt,9,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"304 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100365,,Grolier Universal Encyclopedia 10: Hume   Janus,10,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"274 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
010100378,0-7534-052,The Illustrated Animal Encyclopedia,1,1,,English,1,MD001,REF,590,BUR,t,2000,London,Grolier,160 hlm.; ilus.; 28 cm,,,SMU4,BRA001,$0.00 ,PB,,1/6/2005,1/6/2005,OP001
000100420,,Ensiklopedi Perpajakan Indonesia,,3,,Indonesia,1,MD001,REF,336.2,LUM,e,1996,Jakarta,Erlangga,"vii, 681 hlm.; ilus.,tab.; 25 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/10/2005,1/10/2005,OP001
910100451,,Ensiklopedi nasional Indonesia 8 : K    Kiwi,8,1,,Indonesia,1,MD001,REF,T1-031,NUG,e,1989,Jakarta,Cipta Adi Pustaka,"488hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,HD,,1/10/2005,1/10/2005,OP001
840100366,,Grolier Universal Encyclopedia 11: Japan   Leon,11,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"288 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100367,,Grolier Universal Encyclopedia 12: Leonardo   Metronome,12,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"354 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100368,,Grolier Universal Encyclopedia 13: Metropolitan   Nehemiah,13,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"272 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100369,,Grolier Universal Encyclopedia 14: Nehru   Pakistan,14,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"306 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100370,,Grolier Universal Encyclopedia 15: Palate   Popular Music,15,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"288 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100371,,Grolier Universal Encyclopedia 16: Population   Roux,16,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"354 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100372,,Grolier Universal Encyclopedia 17: Rowe   Snail,17,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"320 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100373,,Grolier Universal Encyclopedia 18: Snake   Tay,18,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"322 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
840100374,,Grolier Universal Encyclopedia 19: Tbilisi   Urban II,19,6,,English,1,MD001,REF,420,SCH,g,1970,New York,Grolier Incorporated,"336 hlm,; ilus., tab.; 26 cm",,,SMU4,BRA001,$0.00 ,PB,"
",1/6/2005,1/6/2005,OP001
